GeneID	Name	Exons	Size	A_0	A_1	AR_0	AR_1	B_0	B_1	BR_0	BR_1	C_0	C_1	CR_0	CR_1	D_0	D_1	DR_0	DR_1	E_0	E_1	ER_0	ER_1	F_0	F_1	FR_0	FR_1	G_0	G_1	H_0	H_1	I_0	I_1	J_0	J_1	K_0	K_1	KR_0	KR_1	L_0	L_1	M_0	M_1	N_0	N_1	O_0	O_1	P_0	P_1	Q_0	Q_1	S_0	S_1	T_0	T_1	U_0	U_1
PVP01_0403800	PIR protein	4	1835	6.18624421	17.99215469	122.1628474	71.09543613	7.991811985	6.666087941	97.16475048	19.07628103	25.96643558	8.951507253	24.22704598	77.18677402	28.94034687	10.96320053	10.87739037	23.45688111	23.73315432	0	178.5971349	0	10.4728143	3.655779568	37.31791113	0	33.79443837	65.31832383	11.60480091	17.33787385	81.49418247	0	32.06209873	38.81324036	24.68866807	8.635850198	4.347714131	24.15744686	42.92630047	3.260173044	10.64893124	0	74.01946463	12.19692211	47.09168238	0	0	0	8.758705302	0	0	0	34.25988778	0	59.51349832	74.81965592
PVP01_0404000	PIR protein	3	1677	0	0	13.97882618	2.288051585	3.825835754	10.02944135	11.19149591	0	16.13329371	6.186240771	39.67173601	2.402553396	9.436122265	6.39792422	1.511392137	5.133378275	17.9786727	0	9.305896087	0	17.67485214	10.00052997	13.61128343	0	4.578279395	0	16.9308763	0	10.28910313	0	2.300515212	0	20.42185113	0	10.70400997	0	9.732654899	0	58.26114738	0	31.49738366	53.38426253	4.385401345	0	12.50631818	0	17.03806981	60.47016884	30.73848486	0	0	0	37.4618585	74.42623115
PVP01_0404100	PIR protein	3	1077	0	0	2.720809135	0	0	19.87602126	1.244736613	0	3.051158024	1.605435743	16.74220999	3.741023254	1.743239055	0	2.94174166	1.598639808	0	0	0	0	4.838956734	0	0	0	0.548373298	0	0	0	0	0	0.447767411	0	3.755778776	0	0	20.57981197	5.271216266	0	0	0	0	41.56239938	0	0	1.915438658	0	0	0	9.572597792	0	0	0	1.090317283	0
PVP01_0404200	tryptophan-rich protein	2	829	0	0	3.534754449	0	2.211244722	0	3.234213104	0	1.717702593	0	3.37511421	9.346483354	0.647068228	0	3.43960216	12.46129124	12.12313394	0	0	0	0.785819723	4.046052778	0	0	114.6999816	0	17.1248972	0	0	0	41.30208757	0	2.602315234	0	50.52447649	0	21.82841495	0	0	0	9.102380217	0	0	0	2.488452877	29.07782204	8.616659551	0	0	0	0	0	5.665967258	0
PVP01_0405200	Plasmodium exported protein (PHISTc)%2C unknown function	2	889	0	0	69.21995524	30.21309062	13.40302833	13.75958535	18.09558603	0	14.16952295	8.752243341	26.92709229	109.1202457	15.38661282	1.508621895	20.6702851	18.39874375	60.29293162	0	70.21816755	138.9810154	6.22865993	1.886489175	36.68025439	0	98.98662345	0	15.96911111	0	12.93950202	215.9312777	22.78325203	12.51797948	16.07676103	0	49.35804822	24.93189819	81.42072436	13.45875711	21.98063986	0	33.95218538	50.35174818	8.272573742	0	13.92301981	0	20.08776931	0	23.19389836	0	20.20469037	43.40301873	33.68270946	0
PVP01_0405300	Plasmodium exported protein (PHISTc)%2C unknown function	2	1003	0	9.404815225	2.921546798	0	3.655277915	0	4.009714851	0	0.218417892	0	7.438935674	10.50608095	1.069630231	5.348613618	1.895267658	10.2995119	0	33.69901545	0	0	5.195968497	3.344145317	0	0	82.43641662	0	14.15407755	0	0	0	12.98168349	0	0.806575023	0	33.80531962	0	20.16417593	0	0	0	0	0	0	0	0.685585721	0	3.560922616	0	0	0	5.969415	0	14.63449295	0
PVP01_0405400	replication factor C subunit 1%2C putative	1	2837	44.01457151	54.86252716	11.87824517	13.52507053	90.13764591	60.36369377	69.93515584	58.6089653	68.91885192	35.34901274	118.8970001	17.47927462	63.71991256	95.96632623	100.5086426	94.37074512	38.96752148	5.957016654	0	58.0679698	83.69811019	75.66703426	58.61988205	55.79482561	71.61287502	57.15979716	60.04881119	22.42862073	8.109423542	67.66404859	47.76559249	84.72867438	46.38578747	111.7150872	96.31596705	46.87583538	34.89405352	29.52197585	41.32701198	269.2071091	144.9594957	110.4472784	62.86295836	132.2565643	91.62102814	135.9493238	72.3889001	47.65995683	47.24213666	0	53.81626463	27.20146891	115.8956926	65.99195786
PVP01_0405500	pseudouridine synthase%2C putative	2	1117	30.48815969	21.11242093	9.181817399	3.435149963	96.00503996	62.96827251	81.611039	70.51136554	55.30763402	60.36984559	198.7218096	20.809941	169.7621438	93.65341042	199.9660086	97.10770781	92.97296903	60.51944941	0	36.87082147	253.1127438	39.0369837	35.03177742	222.6869322	139.0575515	88.3684101	44.48333861	14.2412706	0	0	63.03298406	145.4573526	169.7174897	141.8691595	43.74717056	0	27.00053117	96.40422169	69.97596717	0	20.26644548	0	85.59188427	0	198.2281809	86.32234367	70.34495833	105.9175339	69.22350821	0	134.0045489	0	51.51236705	0
PVP01_0405700	conserved Plasmodium protein%2C unknown function	1	428	53.04559872	44.0795779	30.80934923	17.93019864	109.2163733	92.88523823	97.09818057	81.78732639	88.29466754	62.61762052	77.72138001	17.37921802	153.5312995	209.9487054	83.64787424	78.44353722	39.13581791	78.97222546	0	0	90.56296903	109.7160947	53.33206146	105.6675035	81.41421606	197.6785996	0	74.33410867	26.87667592	0	63.09754223	119.6051993	52.92489008	148.1007954	25.63043509	0	87.87567046	0	0	0	17.63054486	104.5857573	51.54895834	0	126.9246631	168.9638865	37.55192577	0	96.35222264	0	55.95629201	0	100.1423308	0
PVP01_0406000	small nucleolar RNA snoR01	1	84	675.6998884	505.3408752	331.4042698	91.35863116	338.2546315	200.2306326	502.7179994	625.0888517	421.1942035	329.3436754	344.1946829	605.1002338	807.8223145	622.6836871	452.6079668	348.4463839	558.3376688	804.7645832	0	490.2941378	573.8916277	559.0296255	155.2797436	336.5006808	548.4124675	503.6097657	169.006426	568.1249734	410.8291891	0	525.3031354	450.4386284	481.544493	188.6522037	178.0815944	0	405.507137	142.4385127	0	0	89.83182381	0	328.3177704	0	740.8529083	1291.366847	63.77866757	0	306.8359471	0	285.1106307	459.3486149	62.90741326	0
PVP01_0406100	Plasmodium RNA of unknown function RUF2	1	153	148.3889951	215.7882604	38.30472468	0	173.7272364	49.96842881	227.8112067	343.1860362	173.253926	101.7090762	152.3948628	457.8041941	343.5889996	254.2077194	244.3491376	129.4114598	131.3735691	441.8315359	0	0	221.405991	230.1886693	106.5645299	147.7963775	135.1041272	46.08193934	46.39392085	103.9705834	75.18442676	0	200.1476427	174.5644511	244.989695	0	39.10811486	0	122.9110685	273.7053774	0	0	24.65971634	0	108.1517361	0	298.8772864	315.1047643	70.03147812	110.4667463	67.38358054	0	254.3634059	0	19.18744631	0
PVP01_0406200	ribonuclease P	1	620	11534.851	8748.374291	6567.206038	7643.180965	7631.108963	6352.889326	9755.972531	10176.84979	4821.02259	6368.218523	6939.767093	6311.562021	6603.151753	9042.046991	6660.491238	12625.59437	9704.268902	9594.870644	4983.847697	5911.998346	8055.847367	8309.704885	5711.790051	6355.303826	7806.372506	11212.62775	6354.096434	6465.62873	6141.233749	6501.969392	6375.363309	8762.783503	5798.23064	7514.443263	6105.785971	6345.469686	6007.882555	7622.757827	6366.515071	7391.037759	7606.727016	6281.218161	6612.955349	7867.345722	4805.179093	8573.009581	5461.099845	5588.37016	7740.580131	3926.776315	7146.160003	7592.588074	4571.136746	6200.377292
PVP01_0406300	pre-mRNA-processing protein 45%2C putative	2	1570	195.2213181	213.2946199	319.1613095	369.0423177	175.7228293	169.4598104	276.655001	78.03657002	184.3284242	132.1570162	301.1827236	320.786787	216.1053325	222.9579807	206.6429239	311.9959416	206.9761295	312.1666441	397.6047831	183.6260847	353.3153087	192.2777056	297.0095987	183.6393524	215.5494764	161.6683579	253.1866967	172.2468072	241.7873699	122.2693668	145.2879759	219.7343927	211.9531888	312.8983048	187.3826713	310.5847547	254.0231014	228.6274217	136.9099854	0	192.2515465	71.2781913	186.2000909	0	206.0737491	130.5075624	113.7453944	43.06092278	105.0668823	0	314.620489	98.30645517	216.9036924	47.69915528
PVP01_0406600	ATP-dependent RNA helicase DDX47%2C putative	1	1628	160.3749612	286.8150913	251.0924113	348.8238644	140.1865315	49.77813135	273.7980914	155.8882517	106.3742764	70.6278321	228.3900995	242.5368798	237.2371521	245.4957799	112.2901461	98.88343327	211.9488202	197.2365287	220.4777138	101.1909277	199.8750325	175.1259883	146.2185792	76.39474916	173.7693256	173.2318604	69.76186624	107.4831031	261.4367567	412.6966649	94.79027054	266.5914414	210.6964209	116.8067699	103.5236001	170.1816454	255.4346247	106.5664057	36.00882463	938.2562266	203.9425189	68.73879628	95.99463065	0	182.47024	118.4546166	96.52987525	20.76340564	56.9945887	0	102.9760755	142.2062051	117.5714308	30.66653308
PVP01_0406700	rRNA methylase%2C putative	5	958	71.09660621	14.76987944	21.41146145	44.05812902	100.4581403	119.7051609	100.0538259	118.7538319	164.3048596	152.5105303	133.7002445	52.40977125	75.03154606	26.59930316	113.7661779	240.8272441	55.95033007	35.28195459	32.58035018	85.98060037	162.1811328	82.27889061	74.88438573	159.3285061	69.66344336	103.0349834	103.7325454	99.62943166	18.01130057	0	34.48206351	53.43530824	79.09795556	16.54152935	98.89291048	104.1127962	102.593729	137.3832837	40.79496625	0	74.82859645	46.72516089	111.3127472	0	109.4629206	138.3928284	149.1275734	52.92717805	139.901818	0	49.99852397	0	231.0545074	52.11389964
PVP01_0406800	conserved Plasmodium protein%2C unknown function	1	3398	0	36.08869503	4.742999679	4.516848156	73.90750346	26.99883322	30.1808334	28.32951241	41.58392562	38.16335261	97.07167062	19.97484873	51.38451059	100.6465687	59.85933498	92.97774749	39.43526796	39.78824308	0	24.24055773	83.87492371	64.16172865	21.11219586	43.25588504	38.23766016	72.62177316	37.60119424	46.81430034	10.15587166	0	25.33279046	64.84519672	43.6479411	102.5983733	28.17441588	13.04559005	20.46629606	38.73254437	34.50404149	0	14.4344249	0	25.97169414	0	49.88342287	92.22239202	27.8538972	0	27.30641271	0	55.50343797	113.5529242	24.01762335	25.71187544
PVP01_0407100	conserved Plasmodium protein%2C unknown function	1	1700	80.13005736	357.9002434	66.36293552	31.59933831	470.1418454	641.2948153	212.52157	396.3798718	654.5776739	877.2407823	372.1482549	32.63374145	314.7520657	205.9082527	396.4047069	518.5460927	175.3837148	248.5302389	55.07995672	242.2629858	209.2286615	270.307266	331.8419461	425.6535671	272.3699205	356.6742105	392.4925704	495.9396827	67.66598409	338.7580692	218.7125186	289.3405778	412.2700688	270.3275107	296.24397	162.9739522	274.6714519	475.0743337	229.8916333	0	326.2480472	355.4685328	419.6287361	331.0692996	524.4285137	241.0551447	1038.916978	566.6944088	630.7103138	572.8473684	271.1905235	136.1833541	403.3968712	220.2578641
PVP01_0407300	E2F-associated phosphoprotein%2C putative	4	830	95.73771913	85.23821992	58.2531792	46.22966878	60.73596571	36.84419088	81.56549067	137.0676759	69.81306885	54.16314661	83.52707346	176.6224103	63.9825741	67.86617387	74.0532071	50.82230036	48.43411103	40.7230271	75.20957946	0	68.67638332	58.59708123	70.71776274	13.62219624	42.69383436	42.47311277	145.3862508	76.66264701	103.9447346	0	48.51505947	58.99437174	78.62519241	76.37004874	22.82877307	26.70416566	71.81873391	108.1159796	141.2587144	0	18.18282699	80.89645325	39.87280874	0	76.63485452	116.1711541	32.27354263	0	12.42131063	0	79.35006711	0	50.22487452	120.301484
PVP01_0407400	conserved Plasmodium protein%2C unknown function	7	4568	52.1862786	111.5112965	13.47122159	8.399874144	93.10076068	67.28017037	71.1670256	105.367429	64.76757527	84.40873641	144.4855427	63.09858382	96.11633327	128.8904062	108.9608102	86.12444489	34.46830618	70.29357896	13.66548839	81.14325048	132.9842476	96.55743751	13.56318251	91.58004518	101.880748	66.36888769	113.435574	48.75328143	13.85019595	42.02340321	72.31571113	106.7048136	109.5661305	121.418012	34.27524909	14.55634249	48.3137608	87.74561621	34.22204699	0	23.12658161	0	58.76370601	82.13920159	138.9435218	160.9496916	44.56687979	22.19975332	62.06576513	0	56.36052968	101.3623914	57.71103324	21.85863216
PVP01_0407700	AP-2 complex subunit sigma%2C putative	3	423	53.67261525	66.90091965	41.56470125	18.14213952	216.6810726	202.4252946	66.55368314	103.4425996	214.1530636	259.5625243	119.7974935	51.28855121	140.7625797	247.3069963	107.1065189	154.6712359	118.7952487	39.95285165	73.78717607	194.7267498	170.1764133	261.6734417	161.8873922	53.45826419	141.0174994	250.0190326	134.2462391	0	0	0	83.79443109	115.7572779	103.2759253	74.92569793	73.08502316	52.39824467	93.10846497	28.2856621	184.7828731	0	8.919471867	52.91099779	95.62352083	0	134.9274839	341.922191	240.6400791	39.95605719	48.7455689	0	42.46328543	182.4363293	131.8626629	472.1051145
PVP01_0407800	conserved Plasmodium protein%2C unknown function	1	4013	11.31498443	34.08395969	1.460409389	0	19.64222292	6.858362967	20.87872745	26.16868355	7.342471506	9.478991902	54.69354028	16.06411979	25.86523423	20.38650803	46.73828593	24.66976494	13.35669479	8.422654497	0	20.52564544	18.58719188	10.02993597	1.625155552	28.1744901	21.48699579	10.54154506	21.22582574	0	0	0	10.75528841	18.8571367	24.66160583	51.33521218	3.976105373	0	3.801945186	5.963037663	9.738743499	0	0	0	4.581558719	0	24.8462894	6.006856334	2.670026452	0	14.12989859	0	19.39576431	19.23014386	7.461731551	6.220423107
PVP01_0408000	conserved Plasmodium protein%2C unknown function	4	2837	0	1.662500823	2.065781768	1.352507053	20.67673598	17.24676965	9.450696735	3.084682384	25.75287072	20.41710219	18.30027559	9.613601039	8.414053735	8.50932942	14.18288623	6.372301118	4.723335937	17.87104996	0	0	10.56272447	10.64067669	2.298818904	3.985344686	17.90321875	4.970417145	20.0162704	11.21431037	0	0	2.549764723	13.33692097	11.40634118	11.17150872	24.95778708	15.62527846	16.0087414	16.86970049	0	0	10.63922904	0	12.96143471	0	9.089387712	8.496832735	15.73671741	0	14.53604205	600.7123443	4.220883501	0	25.24870447	0
PVP01_0408200	conserved Plasmodium protein%2C unknown function	1	2588	0	0	0	2.965272418	9.208108332	15.36123723	1.035997938	0	3.132034933	3.340522209	3.483647636	2.634639311	1.347267057	32.64814006	1.836315167	0.997914455	0	0	0	0	10.94970554	23.32890246	0	0	7.759016007	0	0	0	0	0	1.770221122	0	0.729387331	12.24635635	6.165421508	0	2.604928962	0	15.10107329	0	11.6628643	0	1.420849702	0	0.531408407	0	4.140191713	0	3.983650627	0	0	0	2.722422831	0
PVP01_0408800	conserved Plasmodium protein%2C unknown function	2	619	165.049795	213.3480055	59.17430207	43.39166004	111.0534253	103.7470512	92.04314475	127.2394108	143.3354187	155.0282931	166.2408839	105.6463665	131.7217661	123.4998341	127.9586336	178.0146118	54.1199679	54.60438206	100.8464474	66.53426103	88.92902182	149.014359	68.48363489	63.92969316	160.2915526	113.9020472	149.075135	77.09611917	37.1670995	0	121.1456793	161.8034795	164.2385676	0	51.55447774	71.61375604	77.38373273	164.2990276	0	0	48.76170081	108.4718194	148.5120771	303.0790572	157.1912935	194.713364	54.81462221	191.130671	91.60465755	786.6240115	67.70801732	0	87.26413385	0
PVP01_0408900	conserved Plasmodium protein%2C unknown function	2	3160	35.92328521	38.80676763	7.41850997	3.642780863	64.10125541	15.00001632	103.9374767	127.3915255	25.40832533	36.38674388	150.0317779	17.16381105	110.6789726	56.87218097	181.3726166	125.8610133	51.9466059	32.08871439	0	52.13254124	112.8689529	21.75969745	8.255378772	98.39450287	49.15420412	84.78493524	112.314397	10.0680375	3.640258638	0	31.81904653	102.8328246	113.6688824	95.28130289	14.83261888	0	6.624780363	18.93170106	0	0	4.775869114	0	34.90973761	0	211.4065404	76.28327363	8.476911513	0	63.61990903	0	45.47334111	0	15.23580389	11.84931547
PVP01_0409100	palmitoyltransferase DHHC11%2C putative	9	809	14.03183946	0	19.92177121	18.97187891	90.63643383	92.6114489	7.45688009	0	176.1521404	116.481408	8.838525292	7.278934948	1.657662425	137.5978786	3.916261765	54.26977055	8.281893728	41.78011433	0	152.7245028	131.6578294	126.4554036	80.61494722	0	23.3611092	0	87.74128418	19.66316348	7.109528612	0	19.37327416	22.0093622	9.666603915	0	92.45274372	54.79470332	114.0332184	44.36898048	0	0	60.62815303	82.99636119	61.36173904	0	0	29.79668043	81.67453598	41.78346648	50.97497069	0	0	190.7801417	246.7567261	30.85606666
PVP01_0409200	origin recognition complex subunit 5%2C putative	1	2486	36.53019509	13.28061297	31.82558682	41.67364752	117.2431126	83.64787343	53.65560841	28.161686	93.32198783	50.07719601	63.27758373	11.96831104	55.88602824	98.72613444	60.40841648	47.09492558	25.60357773	67.98091813	12.55509874	0	102.8527699	80.95360627	136.4163154	59.12449613	43.71280761	93.59119539	51.39535721	63.98833168	16.19519732	77.21758079	17.65259076	78.78572573	14.75238479	108.3649827	127.9665971	40.12069941	48.3843743	24.06443095	47.1620004	0	121.413889	180.0591478	121.2900403	0	14.79842019	48.48253111	85.48291245	67.98637245	76.72132933	391.7298979	33.71783002	108.6472187	180.4391773	50.20627097
PVP01_0409400	conserved Plasmodium protein%2C unknown function	1	1094	10.37637854	25.86754023	20.08897238	28.05895802	114.7795689	136.9701319	21.44439973	31.99723555	54.86841137	62.4292913	71.3274822	133.7172497	38.24563595	69.87787686	38.5171862	49.57463877	33.68399099	92.68769423	14.26507106	0	33.64407413	16.86286805	89.42069328	25.83734661	57.22430753	77.33678303	19.46509111	58.16270294	42.05929541	87.73441767	22.48128023	38.65469679	30.81180486	28.9703567	16.40824929	20.26001599	68.43396268	49.21550075	35.72356276	349.0587607	6.897507495	40.91654857	26.88964554	0	39.91343453	22.0342911	91.41220361	154.4918847	28.27153882	0	27.36436584	0	30.05448629	34.22654195
PVP01_0409600	conserved Plasmodium protein%2C unknown function	2	2380	95.39292542	166.4652295	99.72908677	114.4669908	145.5714429	133.6298553	116.0335102	187.5266555	119.7078263	160.5550417	166.284566	191.0363077	115.1724351	167.9273654	133.7855902	149.7475463	84.4544373	205.9250551	52.45710164	34.60899796	171.0726235	128.9526321	98.64830768	135.3920386	130.5271303	133.3084674	122.28112	26.73529287	60.41605722	0	75.37618761	166.459673	93.0230656	139.8245745	46.0917068	102.4407699	107.3401245	57.8132787	41.05207738	0	77.67810647	112.8471533	101.1991245	0	130.5942858	121.5404091	126.8069979	134.9272402	116.9586434	0	93.08023533	97.27382434	76.47567887	68.17505317
PVP01_0409800	RING zinc finger protein%2C putative	7	914	74.51919995	30.96180417	9.61809006	20.99049512	85.23816154	48.51420539	34.46790076	57.44799074	52.97064036	68.10279501	110.8847697	9.494554557	43.72347622	107.1171063	82.84607532	59.33769673	21.99141803	36.98042943	0	360.4788409	125.4422767	117.4329191	10.70308955	37.11079718	49.10880874	84.85328656	54.36311732	104.4255969	12.58557691	0	42.47348234	53.57256952	48.09122683	0	22.91290537	0	26.39789349	26.18125836	42.75883771	0	20.63969694	24.48725609	22.12732457	205.2581361	32.72696697	26.37364822	25.39981947	73.96679296	22.55949195	0	32.75340944	0	61.02615583	13.65566626
PVP01_0409900	acyl-CoA synthetase%2C putative	1	2198	46.48126621	120.1659831	11.99854547	3.491412656	76.72757617	20.86943478	64.6504191	127.4066449	48.38945061	46.41228546	113.1521456	293.8547974	86.63737217	67.72943584	176.4306214	70.89036585	42.67549061	92.26600317	0	56.21206676	31.26815289	75.53767006	10.384951	108.0231485	234.3045917	160.3852757	80.7355538	14.47452162	60.18516783	0	196.8035554	126.575111	109.9270996	93.72529866	122.9556996	45.37764273	89.26968422	89.81791568	106.6831055	173.7353431	10.29918999	91.64338881	51.86166054	0	228.0670458	71.28564333	25.99894729	15.37890099	28.14291489	0	114.4074506	0	43.54101215	45.42776693
PVP01_0410200	conserved Plasmodium protein%2C unknown function	9	936	0	15.11703473	10.95736115	8.198851515	83.23470048	71.87766298	19.33530767	0	130.4842724	145.0114981	6.642852992	13.24484564	34.67241818	58.74760625	13.53955456	20.23406603	0	0	16.67306382	44.00075596	88.39044647	28.66818592	10.4515212	6.039755809	127.4581244	37.6631235	53.08535174	237.9326812	0	0	21.89683099	52.3133852	11.81224526	67.7213039	79.90840776	23.67997596	29.9473086	51.1317738	41.75382229	0	20.15457585	0	66.78600799	0	5.142625372	77.26126432	97.30335181	126.3994501	22.02924748	0	28.78520791	164.8943746	38.89147772	53.33879899
PVP01_0410500	conserved Plasmodium protein%2C unknown function	3	1866	340.6744132	283.0919944	391.8074512	458.5557018	129.183026	30.31846468	344.8440725	159.4546052	105.427484	73.66549652	269.0675857	439.8140512	239.6064865	170.3408751	196.6152293	298.9507844	382.3984677	253.5914121	326.1701617	154.4978312	246.1245488	106.9526132	335.5240761	106.0355843	255.7359153	245.5974742	148.3561231	85.24919215	237.3386205	308.6220351	120.4321563	310.1185185	208.9686327	135.8781146	90.85406104	237.5611736	302.7178145	221.2147963	0	0	208.2596301	215.8972868	138.928034	201.0781741	239.348226	180.8559499	84.21791902	108.6907536	129.8379763	0	231.0221188	186.1026543	129.6355697	46.82151809
PVP01_0410700	50S ribosomal protein L13%2C putative	2	637	0	29.61704763	18.40069977	0	57.55484691	28.80440669	109.4352108	109.9057322	37.4866137	42.07274974	306.9811493	4.865453501	121.2628206	58.95230174	171.0957589	172.9843716	57.84974277	79.59210164	24.49919582	129.308344	216.8072915	68.45260721	0	212.9938375	75.09959403	77.47842549	89.14624666	24.9725263	0	0	82.51924592	90.84476539	131.6574394	74.63164103	28.17994461	0	23.39464252	46.95775145	0	0	5.922977394	35.13556054	57.72620138	0	203.4860395	0	30.83803707	0	64.73901301	0	61.09513516	0	74.65934761	97.96922264
PVP01_0410800	protein transport protein SEC31%2C putative	4	4295	15.85810215	66.98659021	9.210524894	6.253652517	37.13192155	10.68009724	34.8020532	32.60067585	11.57848758	10.26563086	85.91876887	78.14983172	26.72730756	64.6382135	65.0617366	45.49870334	16.37963825	3.934821012	14.53409801	0	41.55897714	36.70462268	9.869934807	61.86284926	42.62756531	31.18980155	19.83218596	7.407450177	24.10452984	0	19.25613585	32.12880061	23.04238049	22.1375345	6.965706139	10.32105122	8.509040914	13.92879519	0	0	7.027588545	26.05512464	9.417636626	0	32.18070737	28.06229857	3.742077818	0	7.201178921	0	16.03124967	35.93507209	4.374469715	0
PVP01_0411000	conserved Plasmodium protein%2C unknown function	2	3028	93.72323419	105.9190914	74.51584569	63.35968476	106.2460003	54.53621649	146.7644358	109.8240651	42.83068114	58.52974416	113.3479571	189.9699287	88.66512222	118.7028348	104.3180647	100.6430343	81.86985633	111.6252064	92.77007242	54.40516193	132.8490785	84.74062025	90.46019408	82.14706184	86.01510452	128.0645705	128.9315865	52.53467389	56.98423363	63.39593985	43.79706502	130.1018247	56.0169195	62.8009978	22.06612095	76.85825749	52.14476271	82.97937136	12.90672974	126.1130397	37.38048151	88.69756433	30.3596353	371.7422783	96.51520915	95.53044043	54.84796908	33.49024873	59.58373081	0	86.01339537	76.45696893	42.46458148	78.31714013
PVP01_0411300	conserved Plasmodium protein%2C unknown function	9	6192	10.99976563	12.18737684	10.41131325	12.39361275	40.70643697	28.89162933	15.6964061	14.13314587	50.87648322	27.08628338	26.81086365	12.51329894	12.8647133	19.27707897	31.9281589	24.7471611	11.36152233	24.56403524	12.60173429	0	19.93681239	14.89662277	26.8579789	5.47791806	38.91537485	11.38652571	38.97628816	12.84520289	5.573264193	0	11.44865774	9.705073046	7.92619747	15.35541193	53.30943854	39.37484374	27.67723737	18.35690135	28.40230935	61.67155753	64.58838495	43.37471331	41.27302204	30.29811635	6.38556888	11.67902833	32.58974551	5.459112465	24.97501895	0	6.285142296	0	64.76320905	28.21994598
PVP01_0411400	tetratricopeptide repeat protein%2C putative	5	1429	95.3261704	148.5256596	13.32891837	5.370276429	121.8660448	46.010118	108.3534946	214.3411738	68.6040818	93.16807611	173.8261235	26.46003173	153.1554799	86.34511375	144.9992493	154.2211962	112.5271159	0	32.76274543	115.2825964	212.4374811	245.2845173	43.35662539	158.2424475	179.3698742	118.4134928	99.34597467	100.1871892	24.14951147	134.333734	133.3008909	165.0971698	176.8201724	121.9836503	210.7568877	15.51046711	26.07135634	58.61010881	464.9312948	0	58.0857979	0	78.48380011	0	171.0685102	134.9503959	31.24217446	23.6548806	133.4704162	0	77.51258225	108.0063923	107.6484217	17.46854998
PVP01_0411600	conserved Plasmodium protein%2C unknown function	3	234	48.51178686	100.7802315	6.261349227	16.39770303	180.1786458	209.0986559	191.9208317	74.79695661	212.0515709	184.728023	286.9712493	22.51623759	322.0809755	120.3609494	341.196775	209.6985025	85.8981029	288.8898504	0	0	250.5555963	86.00455777	83.61216962	579.8165577	189.2942442	0	303.3448671	407.8845963	0	0	147.3527921	180.718967	180.9290249	203.1639117	76.71207145	47.35995191	95.52812362	127.8294345	0	0	32.24732137	0	117.8576612	0	217.4595872	0	68.68471892	72.22825723	242.3217223	0	191.9013861	0	75.27382784	266.693995
PVP01_0411700	conserved Plasmodium protein%2C unknown function	2	382	0	37.04069242	34.51937558	10.04466625	249.5349148	268.1813423	184.2421987	160.3631085	286.7449557	244.4212879	248.2201142	25.15133777	357.3790005	126.3925003	286.1382827	270.4295927	96.46671765	309.6868946	0	0	323.1642468	144.8794056	196.3353826	266.3816908	119.0472493	295.3104385	167.2367252	499.7120185	30.11313428	0	104.1498792	180.6193699	183.5415659	165.9349226	104.4248093	145.0553501	110.5325409	46.98233666	153.4616924	0	108.6447712	0	192.5214151	0	198.012232	220.8620436	116.8719039	0	242.8984042	0	156.7362106	0	78.38724794	0
PVP01_0412200	SRR1-like protein	1	1103	123.5005417	213.8039363	11.95503307	0	243.4744828	44.36000498	312.3566657	357.0317104	61.86879875	83.8661875	436.0289207	78.3955569	465.4157022	378.1525593	435.4556431	223.9972648	337.1286378	199.1847065	0	112.0164304	394.8238277	304.0958978	0	256.265251	262.3690304	172.5879342	315.3356524	129.7982713	62.57416479	0	222.9784276	349.0893364	457.1834933	330.4406687	37.0693872	0	14.15414758	124.7466938	35.43207404	0	0	182.622093	108.3478408	170.0869777	491.5739748	262.2540105	9.714248551	0	130.857325	0	260.5544114	139.9284992	7.98462181	22.63151217
PVP01_0412500	conserved Plasmodium protein%2C unknown function	3	10551	36.58039771	132.3181112	54.01815702	42.18550384	112.061758	33.47614784	66.38742734	70.50096991	36.00349117	39.98571208	169.0703359	194.7229564	65.20311691	134.2308878	121.493345	59.72467414	54.61136141	84.8927098	62.12221448	39.03393762	71.31252542	78.0447956	41.72287679	71.26121896	57.7107934	116.2727125	99.56818725	39.1996001	31.07209676	45.48452892	31.94859307	140.0684905	71.74195996	159.2037932	20.98294363	72.47405777	52.29297207	43.09200385	11.11219154	36.19280487	21.45542565	53.03135264	36.41959231	35.56173565	87.16916073	71.96698946	20.98753993	14.41689979	39.08515903	0	80.01256541	98.73970796	19.64353687	7.097684938
PVP01_0412700	50S ribosomal protein L7/L12%2C putative	2	805	56.40625155	228.501961	27.30103825	47.66537278	244.7957782	216.5339963	197.3402333	184.8088779	242.6133041	160.0180684	393.5308633	33.88047969	264.5448019	249.9064965	347.1306319	216.0189347	141.4917819	167.9508695	77.54528069	204.6445097	421.61815	200.0006611	81.01551839	98.31672065	150.4007436	201.4439063	220.4431643	158.0869491	57.1588437	476.9264742	143.4755249	210.1278921	277.369628	295.2817102	151.1370749	82.60046271	198.3458822	126.3367678	169.9199029	0	173.4144773	0	153.0246304	0	362.6139529	389.2816001	133.1033062	146.9688017	204.9130499	0	182.2228814	95.86405877	236.3130655	93.02816619
